,x,y,theta
499,-13.394594164970618,7.946472949321846,-2.275837685998719
500,-13.398745614522218,7.885901180474608,-2.2370680316616576
501,-13.426953747042775,7.822169128387009,-2.215194435232725
502,-13.464182986234603,7.7786586665969075,-2.1835353279100214
503,-13.482762546875556,7.746216425462998,-2.1820747565637117
504,-13.510615151449148,7.703452305639609,-2.1593899742746143
505,-13.53537972748604,7.638359333780101,-2.1561557344707967
506,-13.532184282069611,7.592035978984249,-2.1471764158963134
507,-13.554430514578526,7.532274595979383,-2.128193873852085
508,-13.615425183200921,7.5064593694237,-2.0903577283746837
509,-13.63035550166985,7.48389728183346,-2.0896826998811258
510,-13.616287103517081,7.433519203292916,-2.062200887007514
511,-13.614152495315558,7.368460030080613,-2.0554609429153374
512,-13.651748029510895,7.323758958887296,-2.008829390275386
513,-13.659469848272007,7.258999256256461,-2.0031946747191944
514,-13.659424304450248,7.220152947854948,-2.0045416625115866
515,-13.657577259587653,7.185217819537008,-2.0039921682648654
516,-13.674770038638274,7.118205198883106,-1.9953142432235447
517,-13.724969257252136,7.042942492981805,-1.9782332716467417
518,-13.76734422275751,7.0005961973105455,-1.9611082551738621
519,-13.779096520355985,6.971990104999953,-1.9576611766533927
520,-13.792581969183114,6.942452508210813,-1.9484493971538241
521,-13.817519249751237,6.864964194787132,-1.9605280417630362
522,-13.83159913865239,6.782000779392726,-1.92709934539281
523,-13.80668722150789,6.74543947980081,-1.901035392849401
524,-13.815994389539917,6.716792708452277,-1.866107336488356
525,-13.821671756439315,6.680683852716628,-1.8627389208726275
526,-13.849251079320256,6.656779991868172,-1.8484170252753338
527,-13.860134563879527,6.613767421216312,-1.8420656842095344
528,-13.865664769390957,6.565555229944835,-1.841073262354943
529,-13.856913065665177,6.511928525187039,-1.8505291070074208
530,-13.868112404109477,6.491339903368205,-1.8621968128671587
531,-13.879810515153569,6.4730610200890215,-1.8604908148780699
532,-13.869515564172922,6.454999382834354,-1.842960299289628
533,-13.870949612316915,6.400274040573381,-1.8132440626865498
534,-13.88811934348055,6.356695547441791,-1.7925486664121464
535,-13.890538394462263,6.331995207039321,-1.7773107818549412
536,-13.861136230929196,6.294520457818657,-1.763909364426382
537,-13.84999446652933,6.260642017307412,-1.76851321387707
538,-13.87242077727309,6.250139464781477,-1.7777116785064042
539,-13.855160496034568,6.215721567145588,-1.7670706740200732
540,-13.873827514186287,6.183798863589824,-1.7481140870632093
541,-13.928416295155948,6.144904879575733,-1.7132645637192083
542,-13.91869271653621,6.116711159566123,-1.6886347341833248
543,-13.906120980917388,6.101102275143021,-1.6935897113771137
544,-13.885719260195897,6.091819229675352,-1.6835147597619018
545,-13.90448622500475,6.0469568794777855,-1.6508024971614135
546,-13.916051788671226,5.994326674557515,-1.6290168027387426
547,-13.902955529571496,5.952853560514303,-1.613463075450044
548,-13.855079853901072,5.9013437883953515,-1.6004933777266754
549,-13.831688108889638,5.887215161836599,-1.606252419730015
550,-13.870572689697179,5.869592427349099,-1.5760088895158748
551,-13.889045590134284,5.860453832105948,-1.5683958928052022
552,-13.890161063221685,5.830469554378284,-1.5538419373204884
553,-13.887691799581107,5.815643062568501,-1.53697817273791
554,-13.885702229454136,5.8166052989703685,-1.533117162897533
555,-13.883904020300193,5.820365354421906,-1.5336864919149609
556,-13.883373076731088,5.820731792823959,-1.535529127195255
557,-13.883371994333173,5.822413733424755,-1.534552992986733
558,-13.845516640122494,5.7987197018800245,-1.533579589918926
559,-13.823073251657956,5.77976189704294,-1.5349195444683101
560,-13.810197576001855,5.764531578413017,-1.5327553274539603
561,-13.810726105967321,5.7546479106093855,-1.5208472654031866
562,-13.802615885324888,5.734380132708725,-1.5155741893895294
563,-13.805398773138617,5.716537647018633,-1.5127557583350522
564,-13.829311669797184,5.691795709021781,-1.5005990212226268
565,-13.831979345226427,5.657567283254998,-1.4639692364678205
566,-13.83140687844644,5.633741044652788,-1.4542160351784
567,-13.792808908873837,5.616775088581437,-1.4462431581026138
568,-13.7545012768388,5.5751797073638665,-1.4420854378167456
569,-13.73976266358732,5.531370855376963,-1.4231563356436543
570,-13.710211389552247,5.505599732264377,-1.4177055210922334
571,-13.746320576489074,5.451574631635209,-1.377966351175336
572,-13.753966865826662,5.432626753201032,-1.3752426123013113
573,-13.747421274537848,5.403607662317952,-1.3510062569101484
574,-13.745449597693321,5.373584541890575,-1.329087337699486
575,-13.74861154255497,5.336698040952421,-1.329530643627653
576,-13.757980908153806,5.299181741215631,-1.3005357490781884
577,-13.69450732850794,5.253645398583561,-1.280223372714141
578,-13.627569485415215,5.199944876593872,-1.2905779904856118
579,-13.583283861114921,5.139441844884911,-1.2914414704841612
580,-13.56347085302374,5.1043546805060895,-1.2966303722614296
581,-13.552581457933737,5.069474150981246,-1.2966781434018793
582,-13.531186629042558,5.038382156083472,-1.29149633386873
583,-13.523037692659154,5.018715067861874,-1.2929261390556006
584,-13.510011877425875,4.978644275712928,-1.297686301260812
585,-13.497796832547706,4.928827315530656,-1.2923545811910953
586,-13.52242309174831,4.878063135331512,-1.2718940454971766
587,-13.52577330314159,4.845393622822056,-1.263283079406348
588,-13.500625123912874,4.805358961208886,-1.2615267354523927
589,-13.487002744665624,4.77667830221797,-1.2652279638555737
590,-13.463217041443684,4.717418763034785,-1.2604929550028763
591,-13.433391046489488,4.655786493876883,-1.2601143305356994
592,-13.432359597022769,4.602780812638558,-1.2439633322409474
593,-13.445128716714922,4.574755838425418,-1.2279648697094774
594,-13.40879889012199,4.536547012479626,-1.2491638117430033
595,-13.38948683499863,4.505647796728098,-1.2559111327007444
596,-13.355456070790568,4.441169130122632,-1.2739173627408058
597,-13.36624245000613,4.385872307659873,-1.2922196840983635
598,-13.40795946787612,4.351539587358451,-1.3033358077500607
599,-13.391449708910764,4.306950405692174,-1.3170036161007599
600,-13.38152554175776,4.279305971559819,-1.3216348416650328
601,-13.337167371675651,4.206661449566329,-1.3499878330219894
602,-13.348987225898686,4.147809256061893,-1.3582260348080006
603,-13.350917917633295,4.1204029076969615,-1.3649529412874177
604,-13.36579674018806,4.090323179778214,-1.3899289903914778
605,-13.373769785026614,4.070969482934364,-1.3879420597639263
606,-13.338575197997278,4.04204167946231,-1.4259209175612741
607,-13.356974242346778,4.0176681682446365,-1.448853073603153
608,-13.37513816711999,4.00949049052624,-1.460579141001806
609,-13.34519107848637,3.9969626957996667,-1.4989423797783108
610,-13.331854855092082,3.989700358099314,-1.5032091159919958
611,-13.359343615668362,3.971680683372078,-1.529444859665166
612,-13.374162839104281,3.951264403562715,-1.5481689186570462
613,-13.354621571856255,3.9334663919530404,-1.576200113937245
614,-13.370285981559315,3.9236280281481415,-1.6022954365409583
615,-13.394078359961727,3.9135288552743517,-1.6254474064995144
616,-13.4137689152008,3.904222817428059,-1.6214786494808966
617,-13.397710940979938,3.881909779971807,-1.6585515572246021
618,-13.401089341562411,3.858635815382915,-1.690410852929948
619,-13.429685540032686,3.8370937366439555,-1.699965977351474
620,-13.394640155902177,3.830776666294883,-1.7503929395785427
621,-13.423290847929943,3.814703375546153,-1.7687054689132247
622,-13.434902071062256,3.800025329502747,-1.7680881839957867
623,-13.43682835426725,3.7778046320966236,-1.811827631516913
624,-13.417232072358216,3.756804385497854,-1.8290918006258363
625,-13.452189423536135,3.753154901079464,-1.8476906538833986
626,-13.460152780304334,3.7386631390185694,-1.8915761438286232
627,-13.464247323219043,3.723790305419375,-1.8921641070222708
628,-13.506251220810995,3.702392015451083,-1.8983407973258466
629,-13.516300121086925,3.6789076184233003,-1.902653828918052
630,-13.501303623210585,3.6692326875125754,-1.9130148038345067
631,-13.512572990564928,3.646879783613455,-1.9340789027848746
632,-13.54215666468477,3.6208408941291244,-1.9384554499373194
633,-13.583752651234189,3.5884218595702064,-1.9404721490569483
634,-13.562625686626655,3.566907681706008,-1.9691180401544792
635,-13.56539095724491,3.5442946061933114,-1.9607156847691851
636,-13.59437816575209,3.51041137621634,-1.9487822086081867
637,-13.61416070151704,3.494453160402415,-1.944298155890227
638,-13.658802883982888,3.470403568194041,-1.932051820170931
639,-13.717024351716567,3.422829300006145,-1.9281655366078525
640,-13.718248294090545,3.384683541117481,-1.939616563555462
641,-13.730098357162278,3.3665629662838708,-1.9350304574858466
642,-13.746555042320717,3.326006094393972,-1.932569199690546
643,-13.753084978884461,3.2980746124844544,-1.9338109694991492
644,-13.752629618292302,3.2438254055331295,-1.9264960231450492
645,-13.762328063316682,3.191528297430911,-1.9204221905278342
646,-13.74583413821878,3.1578589992124697,-1.9170848689165685
647,-13.738641743231087,3.0994957732323964,-1.9313569757612103
648,-13.742211451358175,3.0605171887978884,-1.9284071824595521
649,-13.763116241834371,3.0163130397273887,-1.9299219386489865
650,-13.788206137497214,2.983095220094563,-1.9337204179019827
651,-13.798537713689736,2.90846105087901,-1.9307435866167153
652,-13.787857042166221,2.8355635572228577,-1.9301783695772938
653,-13.776721409289882,2.765727067207304,-1.9302648076459628
654,-13.79221659304503,2.7258123768959877,-1.9254516698042718
655,-13.78783851645646,2.6924904165205605,-1.9255196949346005
656,-13.820516643207425,2.6533703201978676,-1.9120339612555959
657,-13.892427572729034,2.5961892148201646,-1.900555033613704
658,-13.91798193602413,2.5420092224088804,-1.891886018729607
659,-13.901796598120864,2.5017086372332584,-1.882620282366383
660,-13.883586922077084,2.464783810240197,-1.885415713279403
661,-13.892361497388675,2.433120105687218,-1.842065364122231
662,-13.912324434642986,2.3403874025688127,-1.8434525753561235
663,-13.919320243260358,2.268003152220556,-1.8420406140621375
664,-13.936543352080456,2.1983591303979937,-1.8344605977896669
665,-13.966492053433914,2.171694337836311,-1.8210829702128382
666,-13.995084758497729,2.140546804009226,-1.8106355500476694
667,-13.987666414162002,2.1107535798963797,-1.7916456013187658
668,-13.99100896010467,2.032336131748132,-1.7626401291862233
669,-14.018372882343991,1.931838718084814,-1.7635082210537296
670,-14.018983994974967,1.8683616132818177,-1.7551789256506265
671,-14.015594916712972,1.8359652404199507,-1.7479785582990748
672,-14.053661440692224,1.8140370634842085,-1.7159495690184192
673,-14.061858285461309,1.7984157413559858,-1.7133366077940135
674,-14.026947743097475,1.7938475900403061,-1.6987550899056079
675,-14.021534921613762,1.7609594902481078,-1.7024586583713013
676,-14.020430892726605,1.7362212236710732,-1.694894123150513
677,-14.021947204001412,1.7234218671405503,-1.6888172221543123
678,-14.012550560900753,1.739048286607297,-1.6774230582416345
679,-14.011946112137196,1.7465716728206337,-1.6774603229567062
680,-14.000364543296758,1.7501899663372653,-1.6748717337757546
681,-13.99595947795754,1.719208279400802,-1.687667120342698
682,-13.99232153573335,1.6925996442895659,-1.685970596023251
683,-13.994904252912024,1.6618775833118913,-1.681343277864435
684,-14.017743812522156,1.6502037880260465,-1.6450020910587095
685,-14.037891131619034,1.6160244711401692,-1.6352987430295722
686,-14.042485285972715,1.5949986792358581,-1.6346906849568286
687,-14.050207643548097,1.5869116572614974,-1.632091744643804
688,-14.036044532571617,1.561141109906827,-1.6284573983843829
689,-14.0262739327509,1.5329949398344784,-1.620566572519817
690,-13.990964096874059,1.5195117745288782,-1.5924761346381335
691,-13.988563363213823,1.5053728590180067,-1.6001708769843426
692,-13.987463425777792,1.4950814123444245,-1.5975945404846965
693,-13.985002422730147,1.4831638102542681,-1.5974331904585932
694,-14.003353840004987,1.4642361308731036,-1.5833885156532301
695,-14.038569824550652,1.4480366548347208,-1.5593195347131572
696,-14.014878658224697,1.4427209171992965,-1.5503524070050232
697,-13.998770696944895,1.4437285668899968,-1.5448339945391276
698,-13.99383576679907,1.4158542947882813,-1.5497425307624544
699,-13.989226890830645,1.4018065803160438,-1.5520601934594587
700,-14.001427775220016,1.410089342347847,-1.5565953869658542
701,-13.996940591291352,1.4083989237695291,-1.5532736933081044
702,-13.99223278513437,1.4050836220514284,-1.5523720086906556
703,-13.989710860089854,1.4026922283736445,-1.5512260086804015
704,-13.97993527788613,1.3956115318848161,-1.5519545036208195
705,-13.979140604847274,1.3824786654285777,-1.5426722735046305
706,-13.983440097571789,1.3636162009010615,-1.5275944090004399
707,-13.969798481884727,1.348399611429179,-1.5176825681276847
708,-13.956537901159159,1.3399590629225078,-1.5196661436044567
709,-13.976027542230971,1.3211818102283652,-1.5013946147177777
710,-13.988289175051168,1.3127002033526372,-1.4852992074065026
711,-13.974318942537472,1.3078896789262464,-1.4717530795598954
712,-13.980057095199697,1.278536205981171,-1.4719371971227269
713,-13.99187296894744,1.2706340356226393,-1.4684681842555298
714,-13.988009400480749,1.267327010926527,-1.4698591766578228
715,-13.990690198316367,1.2655901019970475,-1.4682323352311024
716,-13.979995961055858,1.2559462522871272,-1.4692066380979711
717,-13.977918564129567,1.240520906900827,-1.4555353444746502
718,-13.976315433937305,1.2299365333406236,-1.4442713896405253
719,-13.972804332316207,1.2212818897147257,-1.44503532834122
720,-13.957074657763535,1.209639106683893,-1.4386713307292076
721,-13.942061192209056,1.1900300026658566,-1.4359726673089672
722,-13.945356027176114,1.181442436140969,-1.4172863072068336
723,-13.951749672814554,1.1800133435115745,-1.4001957843148924
724,-13.9661184881936,1.1664505848904003,-1.398908868535268
725,-13.979195498593635,1.1596625117596744,-1.3948506880587204
726,-13.982839150381034,1.1540291056607754,-1.4034204201626597
727,-13.976356404267197,1.1371251998684837,-1.3965002927971129
728,-13.939222347991986,1.1167030136221436,-1.3935451928379519
729,-13.923489047280107,1.107829762064892,-1.3907950028212472
730,-13.913756537161603,1.0980138028532151,-1.3920294274477834
731,-13.90419909583329,1.087421161877982,-1.3820684882483303
732,-13.889357103809639,1.0656339931182695,-1.3689904119252783
733,-13.855435338671997,1.0429019606551833,-1.3605012149322788
734,-13.860922854293806,1.0033677981183755,-1.2868338413931242
735,-13.847730515440016,0.989384705336625,-1.2846869059479205
736,-13.83796304989486,0.9799744061542219,-1.2855231682471007
737,-13.835621027347573,0.9703206758462507,-1.279602449220032
738,-13.84072366411723,0.9713224362820738,-1.2634613082316268
739,-13.853940113501238,0.9691730664774443,-1.2511394250909622
740,-13.855426291001967,0.9514413721391269,-1.2536893627552448
741,-13.848188373185964,0.9399136466919341,-1.2532236636357597
742,-13.845143414015357,0.9324301036352524,-1.2532786431755003
743,-13.832754533831427,0.9246221259776222,-1.2440375100847219
744,-13.833917631580391,0.8993894474853532,-1.2180140987192039
745,-13.830599195590375,0.8746042726194433,-1.2098487943285936
746,-13.795721227199573,0.8622517907453967,-1.2031972881178832
747,-13.77289555013929,0.8494291077949169,-1.207302195686974
748,-13.796530259507158,0.840340051062313,-1.1778894037523193
749,-13.786639910018618,0.8164146928744187,-1.147935949797875
750,-13.7787809185541,0.8012427679524391,-1.1680815266872469
751,-13.764391093576712,0.7932485580136124,-1.1577449833384288
752,-13.7575460895548,0.7917208511262316,-1.1574064607112384
753,-13.72953047222125,0.7991764084717354,-1.0955169839233585
754,-13.715832941552113,0.8012920869086941,-1.090996917022094
755,-13.712842719293803,0.7996918783205598,-1.0868619116246043
756,-13.704551096122394,0.7944757685490731,-1.0922175558559686
757,-13.706213903691973,0.7685997989982618,-1.0955658851299186
758,-13.725514067862994,0.7554800692497342,-1.0991625048259597
759,-13.72724025215874,0.7525796560219844,-1.1020597620636823
760,-13.72057567235379,0.7464213733230397,-1.1072060023694568
761,-13.71531266879634,0.7367341738897519,-1.1087727330112798
762,-13.710491706299095,0.7290656920556292,-1.0981629860703468
763,-13.691965630311714,0.7189091092083213,-1.092079178943481
764,-13.681266195351535,0.7162630999797238,-1.0913257995614105
765,-13.672391918581845,0.7087414451501216,-1.0927309027830119
766,-13.670893360537265,0.6955419745124682,-1.0615350391300702
767,-13.633105281955208,0.6703320378579729,-1.0466314374713055
768,-13.644299877078174,0.6711646221507678,-1.0735103812738378
769,-13.645242191257779,0.6677578247103182,-1.074033310584373
770,-13.61399754045819,0.6691894819507058,-1.0643475807591751
771,-13.574932789527615,0.6374986828622,-1.0481612730848087
772,-13.545899570922911,0.6130824133184559,-1.0171363218289522
773,-13.534985446696373,0.5711932682222576,-1.0023312231597112
774,-13.50390475171957,0.5291049148147826,-0.9808608082058944
775,-13.504427503953192,0.48485525822151776,-0.9759973199227212
776,-13.490418778524733,0.45562512371672437,-0.9513285264024457
777,-13.445935549711118,0.4252120865314218,-0.9360596864445949
778,-13.421052021295242,0.3911497162698438,-0.9185715541104893
779,-13.398882857883539,0.36869918449850425,-0.9160610393346729
780,-13.369157273345794,0.3223029661997733,-0.886511105934373
781,-13.360763818119953,0.30394997745515623,-0.8831286736945637
782,-13.310742055921716,0.30806721747259924,-0.8712543716198495
783,-13.27400024623185,0.2784260174070323,-0.8697806224022603
784,-13.234423392843954,0.25131513613073736,-0.8679293968411275
785,-13.211680014689733,0.20028601750583933,-0.8394157411770568
786,-13.189907847416487,0.17197466660749433,-0.8124706000182987
787,-13.190944354620827,0.14395768942357348,-0.8073691537487532
788,-13.138254497227535,0.1388387850344445,-0.7936700333681935
789,-13.074871385917527,0.08248239297394655,-0.760222535641287
790,-13.042304378713482,0.05509738887516917,-0.7333265685025332
791,-13.008636304198559,0.018616444198005535,-0.7197381565591976
792,-12.959923799333781,0.014459922525689195,-0.6998311939545324
793,-12.918407411200965,0.021240123480535077,-0.7040580744987761
794,-12.88392106073109,0.010867792783081164,-0.6946852525171886
795,-12.841496795213674,-0.024768044722755223,-0.6684854075714938
796,-12.790756284523555,-0.022184099153946694,-0.6563515044105179
797,-12.749098801731273,-0.04097942303472953,-0.6386427040318732
798,-12.710668266939688,-0.04391327473970975,-0.6228812372599192
799,-12.687548865211982,-0.042971457761580616,-0.6227210288653747
800,-12.681678139274965,-0.07804363867064938,-0.5936884135769973
801,-12.662725470454562,-0.09830526824079253,-0.5893023547562691
802,-12.640495370047034,-0.10227231270622789,-0.5732625430284427
803,-12.595861511477745,-0.10795712992781019,-0.5579894406028317
804,-12.582234358242355,-0.15283783593201564,-0.5264886672254615
805,-12.590689444001676,-0.18281058145148055,-0.5167813762364263
806,-12.542586343178856,-0.15801914683982107,-0.5000530167583287
807,-12.505295437101104,-0.18857663168254463,-0.4748547712760048
808,-12.429699615624738,-0.18301617843305107,-0.4681053717835229
809,-12.384212030744662,-0.2134532432609703,-0.43828776952075665
810,-12.344328128851513,-0.21533287009489202,-0.4134359873296706
811,-12.311569479509854,-0.19972955795705252,-0.4207635642544604
812,-12.278247976733,-0.2109452322925914,-0.39551623159392457
813,-12.185845976770885,-0.21108881427792348,-0.39890361483655246
814,-12.13665892512969,-0.2352324132765195,-0.36100749851672753
815,-12.085408945165353,-0.26041223259096297,-0.3308118637517723
816,-12.065548745077294,-0.27324263150299594,-0.33287304615928487
817,-12.062454697518488,-0.28409759714117644,-0.33011823531378265
818,-12.03549202092007,-0.30743108775362665,-0.32082714836667164
819,-11.989028942083129,-0.305679375757689,-0.31099184984407585
820,-11.922852286353066,-0.3120468355781664,-0.285191955680878
821,-11.874546823157283,-0.31980606404046635,-0.27648138992009513
822,-11.781180045449375,-0.34050029573242785,-0.27510366399538133
823,-11.692937371798278,-0.34453605321519015,-0.271904480788739
824,-11.625105599926005,-0.37129217917820184,-0.2410728744832265
825,-11.562235465440326,-0.38654076460233977,-0.2120432751741082
826,-11.533634187455453,-0.3853500810723539,-0.21668065730467342
827,-11.505842640723147,-0.3865076702287733,-0.22198081538357628
828,-11.466634349467208,-0.3908811757039967,-0.2197279452689636
829,-11.40415361980371,-0.39080820740325795,-0.19872873261550633
830,-11.340239023172156,-0.3949871509490945,-0.19871188933960082
831,-11.308650694072671,-0.39509399842926723,-0.1986738001693323
832,-11.283044661762235,-0.39323091791677545,-0.2006566342851779
833,-11.257717610384342,-0.39523416820567264,-0.2016013099069299
834,-11.181122821532089,-0.39801334102517033,-0.2000627240386888
835,-11.12309209261336,-0.4250789450713804,-0.16294375769647498
836,-11.090665047836975,-0.44381063545204624,-0.16013042013595796
837,-11.062458386562875,-0.46473741422451254,-0.16020794901568294
838,-11.040644140539136,-0.48568406618460463,-0.15051056721366263
839,-10.96405108968888,-0.5130227482898632,-0.14917045624929795
840,-10.918804766364868,-0.5381856454026394,-0.1437888418136455
841,-10.831278741109102,-0.5559720609085901,-0.1381357887307131
842,-10.74486886462109,-0.5709019144491411,-0.13635905031390053
843,-10.705437649237295,-0.5694960254184522,-0.134248768690511
844,-10.647636336167011,-0.5520262994257803,-0.13276239232121093
845,-10.595521368380693,-0.540560133742109,-0.13751640343090737
846,-10.524452305729683,-0.5375562226827355,-0.10982401537708444
847,-10.46815352688653,-0.5325326279861061,-0.1096119734781616
848,-10.40233065579513,-0.5256642203801675,-0.10449612368290967
849,-10.388256268846321,-0.5235409507537889,-0.10974352784214172
850,-10.379903050990304,-0.5173697361633538,-0.1075168224892818
851,-10.345580254434255,-0.5161056921057973,-0.10615796884779476
852,-10.240497468695404,-0.5197559816272939,-0.10274399907493441
853,-10.16771917299595,-0.5308974355852674,-0.09531801094397378
854,-10.097410873717267,-0.5614305101305734,-0.07855345554220275
855,-10.070733856693792,-0.5749863867398894,-0.06792296313918846
856,-9.963842643684549,-0.5760794107936346,-0.06173806669445917
857,-9.894602045585144,-0.56328820710655,-0.05507654223783234
858,-9.83624926578361,-0.5501397313050493,-0.05423012917962947
859,-9.806951805644086,-0.530310941520623,-0.0628661069339043
860,-9.7494514902902,-0.5200930315791635,-0.060753200886722675
861,-9.737069509965997,-0.5124940509107193,-0.06301139606420073
862,-9.67598890506003,-0.5252716248000601,-0.05394818590052201
863,-9.610125624105812,-0.5341154489092488,-0.04066152034450645
864,-9.567998819651907,-0.5354559023855137,-0.03615660449939842
865,-9.54219605364808,-0.5375422559859698,-0.022162851871255357
866,-9.50751343505705,-0.5493354819197289,-0.012372968419915224
867,-9.469867677573262,-0.5660317580194562,-0.006431964442757088
868,-9.36635845659473,-0.593877861373299,0.011730258687972148
869,-9.239971050097061,-0.5901703956657842,0.01940133490888372
870,-9.122884314489951,-0.5883356751065223,0.017649317588187094
871,-9.101310410901112,-0.5746789447192452,0.019462938285169186
872,-9.057044921236455,-0.5538809810801489,0.022394424398282743
873,-9.052158162364735,-0.5346377151172922,0.01638738542794347
874,-8.99581625115012,-0.5516935893880854,0.0036261550270013433
875,-8.931480732699338,-0.5514950025086962,-0.014483306371987824
876,-8.904522383294772,-0.5480188253538996,-0.01783523573766235
877,-8.87162851683066,-0.5434546237351154,-0.03988520241039798
878,-8.854532150347634,-0.544342632451655,-0.038930361620031634
879,-8.776930499131863,-0.5330041570121935,-0.058785026415706626
880,-8.707005509467246,-0.5521567610749206,-0.047249069911644605
881,-8.624382112281669,-0.5380969580999674,-0.05837687518819235
882,-8.645334950034842,-0.5551006787168961,-0.04821727645834553
883,-8.62549086380751,-0.5525906091408262,-0.03874954234892616
884,-8.623117922556974,-0.5519172819319286,-0.03883969594285766
885,-8.548018031632534,-0.5500534558034519,-0.024372475886878204
886,-8.452119186795183,-0.5639646528037626,-0.009478427516244524
887,-8.376293499511497,-0.5923729118987651,0.007983953342008056
888,-8.330483747307241,-0.6094677048662671,-0.0011286861187767238
889,-8.259344718624781,-0.6196880598676648,0.0031698874678675925
890,-8.174659600972513,-0.631526650905235,0.010067181100926283
891,-8.12247555804547,-0.6314051637613654,0.020138702109596205
892,-8.064191872661603,-0.6283897592825717,0.01841967595250325
893,-7.981911129192415,-0.6066872545928514,0.021739240392530702
894,-7.912186781896725,-0.5879771400925157,0.033359197537908364
895,-7.901716702320179,-0.5924008336364851,0.01779600668513546
896,-7.853068865070834,-0.610290022079828,0.007546469591248806
897,-7.761886672396517,-0.6263671280615252,0.012872175684902598
898,-7.709799713814786,-0.6323313180169134,0.01668053870094053
899,-7.6880452846228415,-0.6403989480624969,0.006723058777825065
900,-7.670244538156592,-0.6108742564698993,-0.03130359627545534
901,-7.632360298408719,-0.6087570438386483,-0.02823774312861652
902,-7.538909667815625,-0.5881044432280055,-0.03025584849664512
903,-7.425092411332913,-0.5793435238988425,-0.03388257971152989
904,-7.337398015551338,-0.5762973837622399,-0.019961912043657187
905,-7.334692946796362,-0.5888127156585816,-0.004067231308498865
906,-7.275432971611546,-0.6077720365752666,0.008555389073648924
907,-7.2286014496958595,-0.6201967876851048,0.010409620693063037
908,-7.153721467726786,-0.6210631492985463,0.01659556816281314
909,-7.099726572131728,-0.5990266968537663,0.02433255824504575
910,-7.038520035952922,-0.5773693659673705,0.020535563054817383
911,-7.013699803958132,-0.5601024170177009,0.024654244271938394
912,-6.956996475305911,-0.5418931662717597,0.022530027413220504
913,-6.8960999301811885,-0.516697340186112,0.015915263691053318
914,-6.818585498334737,-0.5080894982346517,0.010743776140402983
915,-6.719922719019114,-0.5269807630469495,-0.005551724307419261
916,-6.633893148030646,-0.5320604530292435,-0.03382342731032243
917,-6.499129388108829,-0.5373428507193962,-0.028543795463884327
918,-6.520862258525554,-0.5444167355818874,-0.020691748625347978
919,-6.47226662897753,-0.5520799642910011,-0.01884977419769143
920,-6.448038093173129,-0.5711448326920682,-0.010114440138889761
921,-6.4316959133368075,-0.6017726353124843,0.005048672382644815
922,-6.40898031788806,-0.6257528750771596,0.014774528515344202
923,-6.361888868941583,-0.6345443991091204,0.015588417906665633
924,-6.352440919751683,-0.6416821998346254,0.014867019511322722
925,-6.327598969544971,-0.645016891445124,0.016915036952310315
926,-6.267154505666664,-0.6466157705005608,0.01770304652102059
927,-6.198690775013608,-0.6509992708480862,0.014903892014728836
928,-6.1215795748180435,-0.6521897499765354,0.012361045281825446
929,-6.101456114059781,-0.6530463265144153,0.014630032621903525
930,-6.082486525107672,-0.6579215558656978,0.014935586983955786
931,-6.056679952017874,-0.6604312218187561,0.013868782315814988
932,-5.984373591687852,-0.6610272953398398,0.00970770740124991
933,-5.927589524877541,-0.6597934404260286,0.0064365963653496335
934,-5.823129322818918,-0.6341683563508026,-0.012520906084012821
935,-5.703944108437714,-0.6076801514637062,-0.026881587237683996
936,-5.6562270580430045,-0.5904648786852839,-0.035644408865077616
937,-5.603291247774403,-0.582416297936186,-0.03677872444143951
938,-5.559921804728948,-0.581740852786561,-0.041375097023874895
939,-5.478135917459724,-0.5915720512586735,-0.03914930126178298
940,-5.400833608280437,-0.5956990681747846,-0.033240003278476565
941,-5.340913714985936,-0.5954646088391292,-0.015060297501086308
942,-5.25803641154909,-0.582955979710282,-0.02796934962085221
943,-5.186312453537917,-0.5742778226816195,-0.030464525620136376
944,-5.126912028129031,-0.5716429948071646,-0.03919195325366712
945,-5.01493313251411,-0.582810751832563,-0.04244192203152534
946,-4.939509528822969,-0.6078300286945574,-0.03555192192385295
947,-4.8746849756155415,-0.5997840861171333,-0.05196186692852867
948,-4.824583028180452,-0.5760142730772169,-0.06250193828313957
949,-4.827350445720182,-0.5601865359370279,-0.06854390089400944
950,-4.775183839292399,-0.5464534676511956,-0.06965954959495614
951,-4.703407958438019,-0.5584318097903118,-0.04189291274225518
952,-4.667587058147111,-0.567773331179421,-0.03853490642745008
953,-4.608062551841845,-0.5703916643901594,-0.034796341793238456
954,-4.509843423403228,-0.5743756736030696,-0.03625825598266299
955,-4.48953088053483,-0.5779421430688736,-0.03899578281993612
956,-4.448476139871215,-0.5805925976466119,-0.03978036644064378
957,-4.42937903407713,-0.5796971075800265,-0.037687237498700094
958,-4.374367731216381,-0.5830204943172798,-0.0361074866242819
959,-4.314988260548903,-0.5801917956728391,-0.03158741231978038
960,-4.309300773168672,-0.5798992929424583,-0.02859384957377145
961,-4.298740483100464,-0.5927202992690974,-0.017663069342213754
962,-4.228990881820433,-0.6091257419093153,-0.012958550939672157
963,-4.15966269650861,-0.6379491127430114,-0.0007769553888865806
964,-4.066265910424434,-0.6623968492065796,0.01239675293806528
965,-4.017405782482825,-0.6752170056944082,0.016079292181388573
966,-4.016063272470359,-0.6800996361697011,0.013633215136402232
967,-3.95057824211226,-0.6821529039523123,0.01523588010227315
